# #MJD, AbsGain, AbsGainErr
5.515662598379629344e+04, 6.626965510000004222e+00, 3.928391166224030201e-02
5.515762650462963211e+04, 8.557339556000000513e+00, 1.215315567650641498e-01
5.515862592592592409e+04, 7.869601079999997140e+00, 8.843286474988004686e-02
5.515962662037037080e+04, 6.696699890000000543e+00, 3.987359198962204393e-02
5.516062596064814716e+04, 6.768232518000003139e+00, 4.011879975097037282e-02
5.516162649305555533e+04, 6.609491299999992187e+00, 3.903592479042796576e-02
5.516262598379629344e+04, 6.823591592000003203e+00, 4.217141404009921296e-02
5.517162648148147855e+04, 6.888639179999999307e+00, 4.378250651735912657e-02
5.551298078703703504e+04, 5.752059378757521380e+00, 6.669197079176495194e-03
5.551302393518518511e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551297811342592468e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551302359953703854e+04, 3.054526214428858299e+00, 3.903504828127571206e-03
5.551303299768518627e+04, 7.875251140280568052e+00, 9.998199917225667963e-03
5.551302814814815065e+04, 1.171247727454909349e+00, 2.014257739951198604e-03
5.517262597222222394e+04, 6.709737087999998906e+00, 3.939308093025546686e-02
5.551299795138889021e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551298826388888847e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551299210648148437e+04, 1.987046264529057638e+00, 2.318026137699837619e-01
5.551299196759259212e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551299945601851505e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.517462651620370161e+04, 6.445306509999998212e+00, 3.680309284489959032e-02
5.517562655092592468e+04, 6.774833063999992966e+00, 4.030370106862313229e-02
5.551299417824074044e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551299728009258979e+04, 5.633634318637271932e+00, 7.222908845359646973e-03
5.517662596064814716e+04, 6.742216308000001490e+00, 4.129879223630620461e-02
5.517862644675926276e+04, 7.919503456000011710e+00, 7.054262275028311269e-02
5.518062596064814716e+04, 8.301221361999997939e+00, 1.053010844186782202e-01
5.518162652777777839e+04, 6.585933088000005320e+00, 3.891252071370793209e-02
5.518362596064814716e+04, 6.567146384000007941e+00, 3.918954548527511100e-02
5.518462597222222394e+04, 6.600071592000001708e+00, 3.939102291919011067e-02
5.518562657407407096e+04, 6.724655144000001528e+00, 4.114258670352220759e-02
5.518662596064814716e+04, 6.634536549999999977e+00, 3.871597675659720073e-02
5.518762633101851679e+04, 6.808942820000003060e+00, 4.183604284779195853e-02
5.551301278935185110e+04, 5.655296993987976251e+00, 1.373574202980662462e-02
5.551294177083333489e+04, 5.653728368737471754e+00, 1.253892351615713135e-02
5.551293942129629431e+04, 5.622186312625248483e+00, 2.091756317332552073e-02
5.551294790509259474e+04, 5.600698705410824374e+00, 8.476564308745233173e-03
5.551294673611110920e+04, 5.652421270541083231e+00, 9.051846301521912150e-03
5.551294240740740497e+04, 5.603821142284566292e+00, 1.172015635452092371e-02
5.551294751157407154e+04, 5.608469418837677800e+00, 8.744729674775537226e-03
5.551296265046296321e+04, 5.632702194388779837e+00, 5.828789477508297678e-03
5.518962633101851679e+04, 7.770007605999997402e+00, 9.164966933419667339e-02
5.519062648148147855e+04, 6.732923389999998065e+00, 4.159756557996474591e-02
5.519162594907407765e+04, 6.544585425999996708e+00, 3.819850248909226892e-02
5.519262650462963211e+04, 6.750216034000000143e+00, 4.238285327608538183e-02
5.520062653935185517e+04, 6.718730424000000312e+00, 4.140471521551648132e-02
5.551298611111110949e+04, 3.070908953907816485e+00, 4.031478261391729240e-03
5.551300840277777752e+04, 7.531073188376757876e+00, 1.025168548848082693e-02
5.520162653935185517e+04, 6.827284453999999059e+00, 4.153446361064103143e-02
5.520262673611110949e+04, 7.101176074000001393e+00, 4.627911404944999585e-02
5.520362649305555533e+04, 6.799347340000002404e+00, 4.246383505744226461e-02
5.520462648148147855e+04, 6.496945427999997413e+00, 4.159576338624285108e-02
5.520562652777777839e+04, 6.570898902000003261e+00, 3.889547224730453834e-02
5.520662650462963211e+04, 6.488869024000003094e+00, 3.870944825766746422e-02
5.520762648148147855e+04, 6.594537223999998865e+00, 3.981009844467284925e-02
5.520862650462963211e+04, 6.407868119999998058e+00, 3.730304954192562028e-02
5.520962657407407096e+04, 6.527356187999998838e+00, 3.825546395043492864e-02
5.551296660879629781e+04, 1.007243184368737721e+00, 9.713507709897042930e-02
5.551296680555555213e+04, 2.203961821643284580e+00, 4.670291883222731089e-03
5.521062685185185546e+04, 6.333211726000005370e+00, 3.648170569016905007e-02
5.521162649305555533e+04, 6.447279404000001435e+00, 3.798534431124674093e-02
5.521262650462963211e+04, 6.583449347999999368e+00, 3.999494299594619912e-02
5.521362681712963240e+04, 6.390711693999999277e+00, 3.694688812708183528e-02
5.521462648148147855e+04, 6.491800020000001226e+00, 3.855386627569171859e-02
5.551296388888888760e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551297092592592526e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.521562606481481635e+04, 6.506717628000003195e+00, 5.171338019257937929e-02
5.551297208333333401e+04, 5.627873831663325888e+00, 5.826979973135911622e-03
5.551297854166666366e+04, 5.618485270541083487e+00, 5.995712382006752883e-03
5.551298803240740381e+04, 5.623474026052108776e+00, 6.037784306515853530e-03
5.551299281250000058e+04, 6.957800841683365434e+00, 9.877249152736886778e-03
5.551299289351851621e+04, 7.046594354709422525e+00, 1.067048422988669219e-02
5.522062666666666337e+04, 2.471181897799997174e+01, 8.228900320986395345e-01
5.522162679398147884e+04, 6.758285842000002930e+00, 4.057825052410614364e-02
5.551297395833333576e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551298142361111240e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551298069444444263e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551298783564814948e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551298784722221899e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551298694444444118e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551299452546296379e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.522262671296296321e+04, 6.662541617999999666e+00, 3.902851369378809721e-02
5.551304026620370132e+04, 5.711797615230461922e+00, 6.461176240914632760e-03
5.551303148148148466e+04, 4.319886066132263558e+00, 8.613287439459950054e-03
5.551303928240740788e+04, 4.183937783567136748e+00, 8.104830939083177907e-03
5.551308762731481693e+04, 5.077631955911826367e+00, 6.598823910912150585e-03
5.551310177083333110e+04, 9.295344406813628169e+00, 1.276818667596374586e-02
5.523262667824074015e+04, 6.397130582000000842e+00, 3.695811157462983165e-02
5.551308824074074073e+04, 5.575777611222445529e+00, 6.145429188064243861e-03
5.551306315972222365e+04, 5.682266857715426944e+00, 6.333695524215841172e-03
5.523562649305555533e+04, 6.670699065999999178e+00, 4.277961270146179995e-02
5.523662645833333227e+04, 6.322660494000003517e+00, 3.821815801260954049e-02
5.523762648148147855e+04, 6.324081751999998779e+00, 3.593202856035087461e-02
5.523962644675926276e+04, 6.650808845999993224e+00, 4.275111456905270058e-02
5.551309553240740934e+04, 5.661282671342687145e+00, 6.037130169668513541e-03
5.524062644675926276e+04, 6.482749171999997451e+00, 3.819498947407910794e-02
5.524162643518518598e+04, 6.501090545999999470e+00, 3.718371977696442732e-02
5.524262649305555533e+04, 6.375439205999995806e+00, 3.652433626270402967e-02
5.524362648148147855e+04, 6.518493752000001251e+00, 3.850083031682337981e-02
5.524562645833333227e+04, 6.392495588000005391e+00, 3.666584679205582564e-02
5.524662648148147855e+04, 6.464683203999998184e+00, 3.728711856178794359e-02
5.524762649305555533e+04, 6.542355664000000459e+00, 4.348405167269425720e-02
5.551313521990740992e+04, 2.295158044088176474e+00, 2.708190526591975830e-03
5.551570481481481693e+04, 5.459610902000006760e+00, 6.737772038177906528e-03
5.551576171296296525e+04, 8.891371550000002344e+00, 1.131407045445315465e-02
5.551579115740740963e+04, 6.058018379999999148e+00, 6.908399258960352257e-03
5.551582003472222277e+04, 5.773734291999996771e+00, 6.341785678260034899e-03
5.551585052083332994e+04, 5.758466813999996603e+00, 6.395018177307327384e-03
5.551588254629629955e+04, 8.804361384000010560e+00, 2.595797531167667177e-02
5.551591041666666570e+04, 8.844010411999995824e+00, 3.915034667946071245e-02
5.551593991898147942e+04, 5.557151904000003917e+00, 6.040667144288727232e-03
5.551597379629629722e+04, 5.681301690000002402e+00, 6.235710585960349897e-03
5.551600472222222015e+04, 5.656901199999998298e+00, 6.054701745164199449e-03
5.526662640046296292e+04, 1.417786536199998437e+01, 4.370204259908337940e-01
5.551569443287036847e+04, 5.629732831999998410e+00, 6.047470261871835950e-03
5.526762644675926276e+04, 6.363325147999998599e+00, 3.717541167184440498e-02
5.526862643518518598e+04, 6.450507934000003551e+00, 4.124036040050790830e-02
5.551569273148148204e+04, 5.362569748000000303e+00, 5.549986635698128494e-03
5.551569302083333605e+04, 5.336829896000002904e+00, 5.499674808558945027e-03
5.526958476851852174e+04, 6.163126914000000234e+00, 3.592668064188787869e-02
5.527058510416666832e+04, 6.410156731999998136e+00, 3.876592538734652954e-02
5.551569328703703650e+04, 5.396977755999998294e+00, 5.580809602652172033e-03
5.551569447916666832e+04, 5.390273858000001361e+00, 5.569670883744809627e-03
5.527158938657407271e+04, 6.403359848000002685e+00, 4.186284606641749173e-02
5.527258484953703737e+04, 6.216222261999997833e+00, 3.640181841298419790e-02
5.551569369212962920e+04, 5.345997895999999194e+00, 5.613456260029457343e-03
5.551565327546296612e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551565452546296001e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551565611111110775e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.527358578703703824e+04, 6.291859764000004240e+00, 1.835149553750091769e-02
5.551569542824073869e+04, 5.335888549999999064e+00, 6.281270019848878006e-03
5.527458479166666802e+04, 6.548881853999997560e+00, 4.441792724255893415e-02
5.551571421296296467e+04, 5.416511056000000934e+00, 5.720707923946738785e-03
5.527558479166666802e+04, 6.198729237999999420e+00, 3.601536614644416934e-02
5.527658480324073753e+04, 6.254418179999999161e+00, 3.635705358798800579e-02
5.551574956018518424e+04, 5.325825279999999218e+00, 5.517927872306946022e-03
5.527758476851852174e+04, 6.315644238000001742e+00, 3.843929102098879447e-02
5.551574121527777606e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551577052083333547e+04, 8.511913939999994128e+00, 1.040394896823013463e-02
5.551577178240740614e+04, 6.032259208000001927e+00, 8.638954631944494034e-03
5.551577406250000058e+04, 2.612580800000001702e+00, 3.455764489053480062e-03
5.551574885416666802e+04, 5.652126899999998955e+00, 6.140595632390286399e-03
5.527958480324073753e+04, 1.263937319800000658e+01, 3.084648700262695442e-01
5.528058479166666802e+04, 6.433140599999998877e+00, 3.837307925091579253e-02
5.551569262731481285e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.528158479166666802e+04, 6.632339021999997364e+00, 4.768167699585276753e-02
5.551565818287037109e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551567850694444496e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551570934027777548e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551570538194444089e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551570831018518220e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551570978009259125e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551570996527777606e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551568831018518540e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.528958479166666802e+04, 6.477438292000000430e+00, 3.838135420183028806e-02
5.551572247685184993e+04, 5.614440319999998152e+00, 5.848437813578568831e-03
5.529058479166666802e+04, 6.377639485999996971e+00, 3.830867797786155493e-02
5.551572511574073724e+04, 5.545035063999998570e+00, 5.745551312464287734e-03
5.529158476851852174e+04, 6.425300852000003893e+00, 3.904159096892804298e-02
5.551573123842592759e+04, 5.611925770000005365e+00, 5.936227954621205519e-03
5.529258479166666802e+04, 7.425217628000007508e+00, 8.027184382344298985e-02
5.551574927083333023e+04, 5.528898187999996772e+00, 5.788557239257916161e-03
5.529358481481481431e+04, 6.433804780000001777e+00, 3.874119318467043882e-02
5.551575122685185488e+04, 5.630221244000003011e+00, 5.864057242197398198e-03
5.529458481481481431e+04, 7.324593152000000273e+00, 6.247006671828517210e-02
5.551575048611110833e+04, 5.448790493999997153e+00, 5.773929322093323928e-03
5.529558478009259125e+04, 6.694899175999998953e+00, 4.767176017051200088e-02
5.551574922453703766e+04, 5.645271218000000424e+00, 6.324075032361434895e-03
5.529658479166666802e+04, 6.426710306000004813e+00, 3.882325018520013660e-02
5.551575075231481605e+04, 5.563312493999998054e+00, 5.796674995923760051e-03
5.529758478009259125e+04, 6.411714424000001245e+00, 3.832920245538644355e-02
5.551576057870370278e+04, 5.579008620000002416e+00, 5.998616039469537899e-03
5.529858478009259125e+04, 6.413819137999996478e+00, 3.901342558416408951e-02
5.551576526620370714e+04, 5.646854571999996963e+00, 6.014239104888447970e-03
5.529958476851852174e+04, 6.455082585999997846e+00, 3.875221787087467645e-02
5.551577072916666657e+04, 5.582035870000001232e+00, 5.736629634142195386e-03
5.530058478009259125e+04, 1.021449798799999975e+01, 2.037761806286864652e-01
5.551574342592592438e+04, 5.545508853999995935e+00, 5.852861692791725898e-03
5.530158479166666802e+04, 6.484607070000000029e+00, 3.934205173005012740e-02
5.551574298611110862e+04, 5.560760899999996454e+00, 5.897907043935168847e-03
5.530258478009259125e+04, 6.465797820000003249e+00, 3.915769594994929909e-02
5.551576293981481285e+04, 5.567893323999999922e+00, 5.808044186199188066e-03
5.530458476851852174e+04, 7.125630010000001846e+00, 5.640619530478481469e-02
5.551574599537037284e+04, 5.754175061999998952e+00, 6.469043821595202304e-03
5.551577140046295972e+04, 6.093512571999996297e+00, 7.798567938884176307e-03
5.551577718750000349e+04, 1.312576346199999655e+01, 1.868338288470103650e-02
5.530558481481481431e+04, 6.620415418000002994e+00, 4.556925433183241225e-02
5.551581295138888527e+04, 5.574713312000000975e+00, 5.845693323009075112e-03
5.530658484953703737e+04, 6.807477190000001954e+00, 4.377904941114361959e-02
5.551581232638889196e+04, 5.916123118000000680e+00, 6.805767073190571552e-03
5.530858478009259125e+04, 1.364595914799999754e+01, 3.434130748570503600e-01
5.551582349537037226e+04, 5.796927470000000859e+00, 6.277339463391037183e-03
5.531958479166666802e+04, 9.421432163999995169e+00, 1.662678535934390134e-01
5.551582447916666570e+04, 5.640864554000002862e+00, 5.968585378466220379e-03
5.532058481481481431e+04, 6.594809381999994891e+00, 4.314251270216014345e-02
5.532158486111111415e+04, 6.501952051999999149e+00, 3.970810750063157035e-02
5.551582369212962658e+04, 5.584478268000001577e+00, 6.563015994946799596e-03
5.532458468749999884e+04, 6.569973173999997584e+00, 4.046377286580221666e-02
5.551582385416666511e+04, 1.148845772999999326e+01, 2.495430776372611903e-02
5.551583197916666541e+04, 1.146367173399999650e+01, 2.487524072263124636e-02
5.551582693287036818e+04, 1.132577226200000631e+01, 2.469168860906055876e-02
5.551584717592592642e+04, 1.136609758399999315e+01, 2.460595607769680213e-02
5.532558468749999884e+04, 9.361417056000005843e+00, 1.632360072223919267e-01
5.532658469907407562e+04, 6.710446739999998300e+00, 4.596549671320056263e-02
5.532758476851852174e+04, 6.550814784000003499e+00, 3.995999074478449181e-02
5.551586708333333081e+04, 5.784673956000004225e+00, 6.499581692308466566e-03
5.532958476851852174e+04, 6.390769744000007968e+00, 3.834503143193214447e-02
5.551585283564814745e+04, 5.597534931999999408e+00, 1.025547774272109539e-02
5.551583372685185168e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551585237268518540e+04, 5.702716513999997794e+00, 1.156520426615578225e-02
5.533058480324073753e+04, 6.439709178000001089e+00, 3.825443780050956366e-02
5.551585847222222219e+04, 5.527158701999997703e+00, 7.816729708476606933e-03
5.551590591435185343e+04, 6.348814968000001890e+00, 7.825082628931299966e-03
5.551592881944444525e+04, 8.829861907999999815e+00, 1.074186193312667327e-02
5.551594166666666570e+04, 1.350101226400000876e+01, 1.873403039260486402e-02
5.533158478009259125e+04, 6.778020461999998858e+00, 4.458963095594892928e-02
5.551591913194444351e+04, 6.054578737999992910e+00, 7.637574033555021014e-03
5.533258476851852174e+04, 6.444658271999992749e+00, 3.913762035712282927e-02
5.533358482638889109e+04, 6.518780964000002065e+00, 4.010956290566243532e-02
5.533458481481481431e+04, 6.604516321999999384e+00, 4.052946252027865570e-02
5.551588650462962687e+04, 5.532553248000005475e+00, 8.921685713357207018e-03
5.551587300925925956e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551597828703703999e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.533658479166666802e+04, 8.635154510000001338e+00, 1.304608900652999837e-01
5.533758476851852174e+04, 6.459655266000001284e+00, 3.932531571091925360e-02
5.533858480324073753e+04, 7.165554171999999333e+00, 5.314377073957775310e-02
5.534958510416666832e+04, 6.431923878000004535e+00, 3.865993391252825484e-02
5.535158508101852203e+04, 6.494751788000000303e+00, 4.024370692075074363e-02
5.535258502314814541e+04, 6.543558388000001003e+00, 3.976932545259256879e-02
5.535358499999999913e+04, 6.855470452000002268e+00, 5.319639405605038063e-02
5.551578166666666948e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551578212962963153e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.535458515046296088e+04, 6.994526756000002621e+00, 5.405188433605108422e-02
5.535558508101852203e+04, 6.800201750000003820e+00, 4.934658264792449178e-02
5.535658508101852203e+04, 6.366387444000006113e+00, 3.796114959130592742e-02
5.535758511574073782e+04, 6.932649444000001715e+00, 5.445001912449046189e-02
5.535858513888889138e+04, 6.503512750000004061e+00, 3.962444236217511906e-02
5.535958503472222219e+04, 6.566186125999999845e+00, 3.981794494247302418e-02
5.536058511574073782e+04, 6.409328907999993774e+00, 3.858067669160528818e-02
5.536158506944444525e+04, 6.469088943999999231e+00, 3.972286746935349555e-02
5.536258534722222248e+04, 6.437454993999996766e+00, 3.827896212816127991e-02
5.536358541666666861e+04, 6.559542596000003556e+00, 3.998030791252801114e-02
5.536458542824073811e+04, 6.673074155999998425e+00, 4.357359526304636216e-02
5.551576883101851854e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551580859953703475e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.536558549768518424e+04, 6.456542611999999792e+00, 3.908842358845057013e-02
5.536658512731481460e+04, 6.661479763999997417e+00, 4.342413550472169065e-02
5.536758505787036847e+04, 6.595706398000008797e+00, 4.053384927639513274e-02
5.536858504629629897e+04, 6.542997833999995905e+00, 4.062317190500327330e-02
5.538058504629629897e+04, 6.406968051999994529e+00, 3.819791526153474420e-02
5.538158506944444525e+04, 6.424967778000000962e+00, 3.799220513978114611e-02
5.538258516203703766e+04, 6.711946560000003004e+00, 4.303058698048077557e-02
5.538358504629629897e+04, 7.340607982000003418e+00, 6.740847108952750799e-02
5.538458503472222219e+04, 6.736692808000004362e+00, 4.416230675773552550e-02
5.551583870370370278e+04, 6.519494562000002880e+00, 8.042256560611166227e-03
5.551584062499999709e+04, 1.365415001400000072e+01, 1.900680173815905843e-02
5.551584021990740439e+04, 8.766235132000000263e+00, 1.081671689806125262e-02
5.551584019675925811e+04, 1.290783448399999500e+01, 1.757296183481953447e-02
5.551579373842592759e+04, 3.086163220000002649e+00, 3.977233089053412024e-02
5.551580040509259561e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551582266203704057e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551582909722222394e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551583362268518249e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551583193287037284e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551583152777778014e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551583114583333372e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551583881944444147e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551583998842592700e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551584405092592351e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551583891203703388e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551585678240740526e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551577855324074335e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551577171296296001e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551577295138889167e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551578020833332994e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551579422453703592e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551578784722222190e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551578534722221957e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551579516203703679e+04, 5.318313139999998107e+00, 1.400178883928834134e-02
5.551579732638888527e+04, 5.532300859999999432e+00, 1.755824737141818692e-02
5.551582179398147855e+04, 5.409572113999994158e+00, 7.260352492328117809e-03
5.551579846064814774e+04, 5.557842347999998545e+00, 1.975985890007028040e-02
5.551580546296296234e+04, 5.332302710000000445e+00, 1.616300388342106070e-02
5.551581027777777490e+04, 5.287784132000002302e+00, 1.605459577901633544e-02
5.551582052083333110e+04, 5.349687307999999142e+00, 1.684155760054183507e-02
5.551582408564814978e+04, 6.386841590000002178e+00, 2.796414131039785464e-02
5.551582159722222423e+04, 5.718967960000002293e+00, 2.655301919527271182e-02
5.551582347222221870e+04, 5.635746443999994248e+00, 1.591933921206377736e-02
5.551582741898148379e+04, 5.699763686000003382e+00, 1.806330729155868411e-02
5.551583288194444322e+04, 5.630324280000002624e+00, 2.107988009468227467e-02
5.551584438657407736e+04, 5.576931867999999071e+00, 1.202833099543285447e-02
5.551584241898148321e+04, 5.513097460000001782e+00, 1.183550614442040357e-02
5.551584230324073724e+04, 5.511428251999997308e+00, 1.164370784900635794e-02
5.551584489583333198e+04, 5.464695140000000784e+00, 1.154732948169148038e-02
5.551585084490740701e+04, 5.428378646000002306e+00, 1.142888367225007411e-02
5.551585056712962978e+04, 5.397179472000001255e+00, 1.121274595022632263e-02
5.551585064814814541e+04, 5.509303819999999519e+00, 1.157927684753861340e-02
5.551585622685185081e+04, 5.481489812000005735e+00, 1.154848492682066137e-02
5.551579934027777927e+04, 5.450322499999998627e+00, 1.118104044529334359e-02
5.551593011574073898e+04, 5.438916739999998029e+00, 1.101870962020086442e-02
5.551590502314814512e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551597542824073753e+04, 1.111221404000000801e+00, 1.140802007079789841e-02
5.551601879629629548e+04, 7.000796308000002632e+00, 2.164307273465401749e-02
5.551604079861110949e+04, 9.270309723999989870e+00, 1.280485218867263505e-02
5.551605891203703504e+04, 1.418545278800000453e+01, 2.270127374446803681e-02
5.551603880787036906e+04, 5.515055811999994617e+00, 1.128201057503316548e-02
5.551605339120370627e+04, 5.742193580000000352e+00, 1.209390374370001783e-02
5.551604260416666511e+04, 5.680210096000005038e+00, 6.207196418605050864e-02
5.551605270833333634e+04, 5.551646849999999134e+00, 1.133902322025002671e-02
5.551612115740740410e+04, 6.248645951999994175e+00, 1.672683477322766538e-02
5.551608631944444642e+04, 5.499753635999995005e+00, 7.508403430209687618e-03
5.551607371527778014e+04, 5.461054107999994578e+00, 1.130492632882850942e-02
5.551608024305555591e+04, 5.464628139999997636e+00, 1.095334723081374008e-02
5.551583979166666541e+04, 5.450930006000000994e+00, 1.074420186697878053e-02
5.551608839120370249e+04, 5.721844374000000677e+00, 1.185726587741089792e-02
5.551608142361111095e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551609491898147826e+04, 5.631854180000001264e+00, 1.138492144097460329e-02
5.551610936342592322e+04, 5.604278739999998926e+00, 1.182932089730757974e-02
5.551612005787037197e+04, 5.412682459999995643e+00, 1.063352252315421902e-02
5.551611883101851708e+04, 6.134845584000003349e+00, 1.316802150705852215e-02
5.551612577546296234e+04, 5.463359939999996584e+00, 1.069652895670681302e-02
5.551612717592592526e+04, 6.202750180000001556e+00, 1.344203647798378198e-02
5.551596630787036702e+04, 6.128529120000004937e+00, 1.318728600471049880e-02
5.551595685185184993e+04, 3.615533760000001262e+00, 4.185102224738308785e-02
5.551602229166666802e+04, 1.061786547600000574e+01, 1.368294326645167619e-02
5.551597792824073986e+04, 6.211465039999997551e+00, 1.359202069584363251e-02
5.551597717592592380e+04, 6.320907599999996407e+00, 1.394045486871034814e-02
5.551597668981481547e+04, 6.295299000000002643e+00, 1.385407894368097248e-02
5.551596849537036906e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551599152777777635e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551599722222222044e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551599879629629868e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551599839120370598e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551601417824073724e+04, 6.759922940000000047e+00, 1.848157660756761037e-02
5.551605787037037226e+04, 6.468316100000008895e+00, 6.702781232669132762e-03
5.551600381944444234e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551604150462963298e+04, 6.230811779999997135e+00, 7.781902537978327081e-03
5.551604759259259299e+04, 6.171181679999998337e+00, 7.711542124188637722e-03
5.551604424768518220e+04, 6.235749959999996150e+00, 7.832426840744029922e-03
5.551592081018518365e+04, 6.087322620000000128e+00, 1.011512801548846048e-02
5.551594793981481780e+04, 5.656537179999999054e+00, 3.405168645459873567e-03
5.551594626157407765e+04, 5.694818479999991467e+00, 3.974641372609398308e-03
5.551592974537036935e+04, 5.787087500000001938e+00, 4.631992481618941483e-03
5.551592458333333343e+04, 5.486720860000000144e+00, 7.354554870312834947e-03
5.551591582175925578e+04, 5.452209759999998795e+00, 2.776805084190626938e-02
5.551592631944444292e+04, 5.507122019999998841e+00, 7.387837469973530108e-03
5.551591361111111473e+04, 5.421745339999999302e+00, 7.274629714257214996e-02
5.551594123842592671e+04, 5.502255479999999643e+00, 7.589972358185292575e-03
5.551594570601851592e+04, 5.477278839999995874e+00, 7.185781227837440346e-03
5.551595396990740846e+04, 5.454230300000006970e+00, 7.448264026847521181e-03
5.551595224537036847e+04, 5.397220699999997429e+00, 6.752242165480766556e-03
5.551595822916666657e+04, 5.354433539999992497e+00, 7.208600720299699130e-03
5.551597949074074131e+04, 5.628506019999999666e+00, 6.631625360774938069e-03
5.551599475694444118e+04, 5.690268779999997584e+00, 6.945389602296233450e-03
5.551599664351851970e+04, 5.710624379999998723e+00, 6.953313698320381583e-03
5.551596077546296146e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551601346064815152e+04, 9.201802930000004821e+00, 1.131810443371664143e-02
5.551600341435184964e+04, 6.044163793999996592e+00, 1.256006619216128335e-02
5.551615447916666744e+04, 6.404552177999994989e+00, 1.349739614150867982e-02
5.551616774305555737e+04, 5.878330200000003281e+00, 7.083231049970434637e-03
5.551614379629629548e+04, 5.719596900000002648e+00, 2.068927236496562530e-02
5.551617737268518249e+04, 5.764418940000004987e+00, 6.875919745054245164e-03
5.551617728009259008e+04, 5.774306399999999506e+00, 6.964287191698525538e-03
5.551618086805555504e+04, 5.964898280000001662e+00, 7.274346990719457104e-03
5.551618160879629431e+04, 5.945797280000000740e+00, 7.417136827203298435e-03
5.551614045138889196e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551615607638889196e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
