# #MJD, AbsGain, AbsGainErr
5.515362975694444322e+04, 6.377129116000001652e+00, 3.825651063943753122e-02
5.515462993055555853e+04, 6.339280224000003017e+00, 3.869240682727855679e-02
5.515563045138888992e+04, 6.324077740000004333e+00, 3.789096451631600998e-02
5.515662987268518191e+04, 6.350068624000002160e+00, 3.852399854919500571e-02
5.515763032407407445e+04, 6.278342686000002892e+00, 3.707669415694646309e-02
5.515862855324074189e+04, 6.359500643999995262e+00, 3.787319087072531232e-02
5.515963057870370540e+04, 6.335430623999994459e+00, 3.801431759346085570e-02
5.516062980324074306e+04, 7.278016505599998709e+01, 3.003644017522598908e+00
5.516163026620370510e+04, 6.261029327999994898e+00, 3.667164069872746318e-02
5.516262998842592788e+04, 6.437768359999999745e+00, 3.982686692918634142e-02
5.517163025462962833e+04, 7.027494234000005058e+00, 6.182684665078921199e-02
5.551298078703703504e+04, 5.752816222444890215e+00, 5.425347924589252885e-03
5.551302393518518511e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551297811342592468e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551302359953703854e+04, 1.673196661322644996e+00, 4.008644128251752543e-03
5.551303299768518627e+04, 4.471917849699398317e+00, 6.761985353080176078e-03
5.551302814814815065e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.517262979166666628e+04, 8.152046618000003519e+00, 8.985552962155488044e-02
5.551299795138889021e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.517463034722222073e+04, 6.315075619999998224e+00, 3.735508695621461706e-02
5.517563038194444380e+04, 9.766327080000001715e+00, 1.184322274689090654e-01
5.517662986111111240e+04, 8.928798839999990022e+00, 1.535189658682949154e-01
5.517863021990740526e+04, 6.324688985999999957e+00, 3.816032121478431238e-02
5.518062980324074306e+04, 6.485907704000003271e+00, 4.298783160137115839e-02
5.518163035879629751e+04, 6.315958919999996368e+00, 3.751203650757214264e-02
5.518362990740740497e+04, 1.109094116400000374e+01, 1.580850119440254387e-01
5.518462991898148175e+04, 6.331164261999999709e+00, 3.764866508538814577e-02
5.518563052083333605e+04, 6.406014521999999545e+00, 3.901594010649624827e-02
5.518662976851852000e+04, 6.300561159999999106e+00, 3.762216754577168282e-02
5.518762890046296525e+04, 6.372579280000005397e+00, 3.828023462026312190e-02
5.551301278935185110e+04, 5.649709799599195392e+00, 1.151048116245932153e-02
5.551294177083333489e+04, 5.525504549098199547e+00, 9.075256644700178954e-03
5.551293942129629431e+04, 5.496636993987980446e+00, 1.453094671461961640e-02
5.551294790509259474e+04, 5.508082244488976542e+00, 6.156671321314437575e-03
5.551294673611110920e+04, 5.523600140280561455e+00, 6.555782509233870799e-03
5.551294240740740497e+04, 5.515369539078156080e+00, 8.622566439491920198e-03
5.551294751157407154e+04, 5.497429839679361052e+00, 6.386999945517998073e-03
5.551296265046296321e+04, 5.539879298597196744e+00, 4.383511352905284514e-03
5.519063026620370510e+04, 3.391378468000001334e+01, 8.867946729460409738e-01
5.519162976851852000e+04, 6.251762200000004377e+00, 3.757161405968794526e-02
5.519263030092592817e+04, 6.327940176000001138e+00, 3.820079000133886488e-02
5.520063035879629751e+04, 6.471389754000002270e+00, 3.935622387330396654e-02
5.551298611111110949e+04, 1.895952691382765565e+00, 2.832809264563198974e-03
5.551300840277777752e+04, 3.992818248496994737e+00, 6.008564937987598276e-03
5.520163049768518249e+04, 6.538964559999998372e+00, 4.041323430671601991e-02
5.520263069444444409e+04, 4.428893672000003079e+01, 1.331643905137428252e+00
5.520363032407407445e+04, 3.597908409999998014e+01, 7.960805509659309998e-01
5.520463012731481285e+04, 6.205882404000010233e+00, 3.925282345248522209e-02
5.520563034722222073e+04, 6.290849795999999827e+00, 3.771503531163945128e-02
5.520663031249999767e+04, 6.219059213999996949e+00, 3.663246385762190804e-02
5.520763030092592817e+04, 6.277198641999999040e+01, 2.437861118052510712e+00
5.520863040509259008e+04, 6.198038226000005757e+00, 3.679187406324151144e-02
5.520963054398148233e+04, 3.318549862000001127e+01, 8.860884580603785032e-01
5.521063063657407474e+04, 6.145529239999997451e+00, 3.577627853866026386e-02
5.521163028935185139e+04, 6.133548995999997366e+00, 3.546376948651625005e-02
5.521263030092592817e+04, 6.174932591999994891e+00, 3.652350826398741146e-02
5.521363060185185168e+04, 6.323589739999998294e+00, 3.872380277771497042e-02
5.521463027777777461e+04, 6.208534667999999535e+00, 3.642924632268915164e-02
5.521562716435184848e+04, 6.284147800000002171e+00, 5.142651622163420949e-02
5.522063118055555242e+04, 6.181021691999998957e+00, 3.539228865169516403e-02
5.522163142361111386e+04, 6.247264261999999846e+00, 3.659724484320503457e-02
5.522263124999999854e+04, 6.349027290000000434e+00, 3.752032842790036654e-02
5.551304026620370132e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551303148148148466e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551303928240740788e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551308762731481693e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551310177083333110e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.523263116898148292e+04, 6.301637020000002920e+00, 3.634811321887788244e-02
5.551308824074074073e+04, 5.527012024048096883e+00, 6.294193438152410197e-03
5.551306315972222365e+04, 5.600878897795587896e+00, 6.147747612262619357e-03
5.523563107638889051e+04, 6.483526779999992051e+00, 4.247561478503902865e-02
5.523663086805555213e+04, 6.356821559999999316e+00, 3.810554140469071122e-02
5.523763089120370569e+04, 7.374940719999997008e+00, 8.376658859301008841e-02
5.523963092592592875e+04, 1.094603453400000426e+01, 2.471312531181659167e-01
5.551309553240740934e+04, 5.378584529058110242e+00, 5.456439489137506968e-03
5.524063096064814454e+04, 6.200286043999997609e+00, 3.477520150072743732e-02
5.524163085648148262e+04, 6.302328440000000143e+00, 3.774597202950682323e-02
5.524263106481481373e+04, 6.101236039999996308e+00, 3.561324654410957802e-02
5.524363103009259066e+04, 6.300141939999996943e+00, 3.584135284490146123e-02
5.524462935185185052e+04, 6.450539239999999452e+00, 4.154045149923411839e-02
5.524563103009259066e+04, 3.006617102000000585e+01, 6.300248660816392121e-01
5.524663101851852116e+04, 6.223879226000004650e+00, 3.519105697832761864e-02
5.524763099537036760e+04, 6.145678746000003301e+00, 3.466797575443873736e-02
5.551313521990740992e+04, 2.548851805611220378e+00, 2.516068786777734319e-03
5.551570481481481693e+04, 5.791218579999994454e+00, 6.010107947989393358e-03
5.551576171296296525e+04, 7.601168555999999299e+00, 7.544217058935496004e-03
5.551579115740740963e+04, 5.852720760000001299e+00, 6.467667256627084027e-03
5.551582003472222277e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551585052083332994e+04, 5.520737459999997654e+00, 5.952173164371445981e-03
5.551588254629629955e+04, 9.891743823999998853e+00, 2.149499059665203882e-02
5.551591041666666570e+04, 1.141856424000000736e+01, 3.172989155016846252e-02
5.551593991898147942e+04, 5.461351140000001436e+00, 5.906463040024069813e-03
5.551597379629629722e+04, 5.659557860000002272e+00, 6.360532531416131057e-03
5.551600472222222015e+04, 5.485776600000001224e+00, 5.812769494177210186e-03
5.526663024305555882e+04, 7.221873740000004815e+00, 1.905685336628379911e-01
5.551569443287036847e+04, 5.424012520000002446e+00, 5.647696735968134318e-03
5.526763099537036760e+04, 6.199677822000002614e+00, 3.576601794060685346e-02
5.526863084490740584e+04, 6.230650216000006125e+00, 3.574312019097429516e-02
5.551569273148148204e+04, 5.335241159999997151e+00, 5.483756641145203989e-03
5.551569302083333605e+04, 5.414106479999995614e+00, 5.606314989424378628e-03
5.526958929398148030e+04, 6.185171213999999473e+00, 3.501219228519932697e-02
5.527058968750000349e+04, 6.199133780000000371e+00, 3.493844092145668989e-02
5.551569328703703650e+04, 5.379823440000000012e+00, 5.750714518913838634e-03
5.551569447916666832e+04, 5.377312840000004535e+00, 5.595253547425987906e-03
5.527159391203703854e+04, 6.211716839999997575e+00, 3.507608673663659138e-02
5.527258936342592642e+04, 6.259140449999994971e+00, 3.528427008664817427e-02
5.551569369212962920e+04, 5.465214239999998114e+00, 5.726347645465805491e-03
5.527359454861110862e+04, 6.332550059999992875e+00, 1.730291247450739880e-02
5.551569542824073869e+04, 5.398534100000004443e+00, 5.624896678375849307e-03
5.527458929398148030e+04, 6.297444839999995381e+00, 3.553092915038429805e-02
5.551571421296296467e+04, 5.439095860000001892e+00, 5.783464235853381409e-03
5.527558921296296467e+04, 6.867477780000002419e+00, 6.038159008591234556e-02
5.527658929398148030e+04, 6.175829726000007014e+00, 3.477423949410685111e-02
5.551574956018518424e+04, 5.319974479999997286e+00, 5.516664991380681657e-03
5.527758927083333401e+04, 6.201958281999999656e+00, 3.523531852249477125e-02
5.551574121527777606e+04, 8.098370679999998600e+00, 1.570385887149558859e-02
5.551577052083333547e+04, 8.122691182000000509e+00, 8.115822381562680723e-03
5.551577178240740614e+04, 2.734065670000001447e+00, 2.809259554065589564e-03
5.551577406250000058e+04, 2.696585494000003358e+00, 2.633675880429415389e-03
5.551574885416666802e+04, 5.575505560000003413e+00, 5.929719154869695155e-03
5.527958937500000320e+04, 6.394555866000002808e+00, 3.747963903103865291e-02
5.528058934027778014e+04, 1.272525179999999345e+01, 1.682865163390678820e-01
5.551569262731481285e+04, 5.459721399999993174e+00, 5.725975280236614631e-03
5.528158923611111095e+04, 6.337797580000004594e+00, 3.739318567553596290e-02
5.551565818287037109e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551567850694444496e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551570934027777548e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551570538194444089e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551570831018518220e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551570978009259125e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551570996527777606e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551568831018518540e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.528958935185184964e+04, 1.405659187600000060e+01, 3.714667228755681450e-01
5.551572247685184993e+04, 5.679582499999998646e+00, 6.135055310159776704e-03
5.529058921296296467e+04, 6.521658926000002410e+00, 3.926694704841886957e-02
5.551572511574073724e+04, 5.640739339999999657e+00, 5.976259298146416668e-03
5.529158928240741079e+04, 6.484872545999991189e+00, 3.857893428736318409e-02
5.551573123842592759e+04, 5.686939119999999903e+00, 6.122335870944892178e-03
5.529258930555555708e+04, 6.557441175999997540e+00, 3.926622760512626931e-02
5.551574927083333023e+04, 5.676201419999999942e+00, 6.106321334171953621e-03
5.529358939814814948e+04, 6.509608972000000549e+00, 3.853699842157966987e-02
5.551575122685185488e+04, 5.648495880000001357e+00, 5.825582134095471862e-03
5.529458934027778014e+04, 1.901129286200000124e+01, 5.943906736540420788e-01
5.551575048611110833e+04, 5.657420839999998563e+00, 5.955411519633016168e-03
5.529558920138888789e+04, 6.480271563999998818e+00, 3.820511195305428126e-02
5.551574922453703766e+04, 5.632713779999996895e+00, 6.074024750192032543e-03
5.529658932870370336e+04, 6.540078497999997964e+00, 3.880792593897405135e-02
5.551575075231481605e+04, 5.724516099999999774e+00, 6.480097318261409181e-03
5.529758921296296467e+04, 6.537239149999996002e+00, 3.890987511277136518e-02
5.551576057870370278e+04, 5.628650039999999244e+00, 6.174783214112640473e-03
5.529858932870370336e+04, 6.535060086000007651e+00, 3.888781695774318203e-02
5.551576526620370714e+04, 5.612629099999994153e+00, 6.140982270780775965e-03
5.529958930555555708e+04, 6.627780780000006366e+00, 3.996860572554458702e-02
5.551577072916666657e+04, 5.720856180000006397e+00, 6.212094049536464810e-03
5.530058920138888789e+04, 6.610165031999996721e+00, 4.021688080098170803e-02
5.551574342592592438e+04, 5.671730340000008752e+00, 6.038052535440924587e-03
5.530158930555555708e+04, 6.505117258000002955e+00, 3.804638681155095292e-02
5.551574298611110862e+04, 5.625503879999997459e+00, 6.086636137975456884e-03
5.530258916666666482e+04, 6.573208467999999804e+00, 3.949340273438532722e-02
5.551576293981481285e+04, 5.705917360000001715e+00, 6.089422672760297708e-03
5.530458928240741079e+04, 6.729035014000004367e+00, 4.151546020353327759e-02
5.551574599537037284e+04, 5.763979000000004405e+00, 6.167712184420985969e-03
5.551577140046295972e+04, 7.030529500000000986e+00, 7.269962373256829563e-03
5.551577718750000349e+04, 1.341673357999999894e+01, 1.485100759755516447e-02
5.530558928240741079e+04, 6.575159486000007547e+00, 3.979262726875563982e-02
5.551581295138888527e+04, 5.695893999999999124e+00, 6.230874271859552192e-03
5.530658943287037255e+04, 1.648017621999997573e+01, 3.328916859693790697e-01
5.551581232638889196e+04, 5.805862800000002544e+00, 6.223249043387205429e-03
5.530858931712962658e+04, 6.710099085999994273e+00, 4.242122020161401968e-02
5.551582349537037226e+04, 5.887824879999999261e+00, 6.466611454437713735e-03
5.531858770833333256e+04, 6.609283820000007026e+00, 3.973065497942616237e-02
5.531958923611111095e+04, 6.563215978000001449e+00, 3.916702302744521497e-02
5.551582447916666570e+04, 5.667242159999998030e+00, 6.027511255781925308e-03
5.532058927083333401e+04, 6.603827400000002790e+00, 3.955124146909466676e-02
5.532158951388888818e+04, 6.571261359999998497e+00, 3.875363631872290326e-02
5.551582369212962658e+04, 5.678561340000001678e+00, 5.924351918160350276e-03
5.532458766203703999e+04, 6.697046496000006677e+00, 4.074439533703742150e-02
5.532558766203703999e+04, 6.623946213999998278e+00, 3.959647737462401035e-02
5.532658769675925578e+04, 6.643311758000008282e+00, 3.976848518787237663e-02
5.532758927083333401e+04, 6.642600071999997802e+00, 3.993803130302567977e-02
5.551586708333333081e+04, 5.662035099999998877e+00, 6.057366756470745212e-03
5.532958920138888789e+04, 6.552796884000001043e+00, 3.882229914692823802e-02
5.551585283564814745e+04, 5.612001840000002240e+00, 1.063294262505781566e-02
5.551583372685185168e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551585237268518540e+04, 6.002037556000004770e+00, 1.190640483025360609e-02
5.533058936342592642e+04, 1.474212423800000060e+01, 4.003481868424398349e-01
5.551585847222222219e+04, 5.629638340000004959e+00, 8.018009888383963168e-03
5.551590591435185343e+04, 7.292754599999998533e+00, 6.805212108596969678e-03
5.551592881944444525e+04, 9.299963994000012946e+00, 9.557600305952776432e-03
5.551594166666666570e+04, 1.285889211999999659e+01, 1.387922973910306508e-02
5.533158929398148030e+04, 6.768204175999997574e+00, 4.155550585653045026e-02
5.551591913194444351e+04, 6.077633980000006098e+00, 6.688370744867369946e-03
5.533258929398148030e+04, 6.596413177999995270e+00, 3.921336231793990518e-02
5.533358936342592642e+04, 6.612864477999995216e+00, 3.914930522230963827e-02
5.533458930555555708e+04, 2.481640952180000852e+02, 8.594130742596716388e+00
5.551588650462962687e+04, 5.607702299999993478e+00, 8.644393994845751134e-03
5.533558766203703999e+04, 6.627168069999999744e+00, 4.083608129448822871e-02
5.551597828703703999e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.533658934027778014e+04, 1.913157100199999405e+01, 5.958937720599890575e-01
5.533758930555555708e+04, 6.627258751999998587e+00, 3.950170548246714763e-02
5.533858938657407271e+04, 1.238818903599999999e+02, 3.742125993483711444e+00
5.534958967592592671e+04, 6.636903419999997666e+00, 3.954202475844814657e-02
5.535158961805555737e+04, 6.612622379999997690e+00, 3.958085019442934838e-02
5.535258946759259561e+04, 6.665353040000002949e+00, 4.008868521513678229e-02
5.535358953703703446e+04, 6.647647991999994233e+00, 3.959720275262364197e-02
5.551578166666666948e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551578212962963153e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.535458973379629606e+04, 9.860599529999998225e+00, 1.789330495670195531e-01
5.535558960648148059e+04, 6.654543362000000073e+00, 4.003432087269403333e-02
5.535658961805555737e+04, 6.606354873999996435e+00, 3.920215383058180819e-02
5.535758971064814978e+04, 6.608163855999994674e+00, 3.970313084011983101e-02
5.535858972222221928e+04, 6.662252731999999789e+00, 3.978310094141084691e-02
5.535958947916666511e+04, 6.700933838000000087e+00, 3.982046433662714963e-02
5.536058969907407300e+04, 6.577424852000005373e+00, 3.903247157452041649e-02
5.536158960648148059e+04, 6.593863104000003084e+00, 3.885137076710365456e-02
5.536258982638888847e+04, 6.595757432000004528e+00, 3.953708060435721233e-02
5.536358996527778072e+04, 6.677423780000006914e+00, 4.019427950281487250e-02
5.536458996527778072e+04, 1.190515442000001656e+01, 1.467911528906520047e-01
5.551576883101851854e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551580859953703475e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.536559005787037313e+04, 6.675301110000003035e+00, 3.952846211107232527e-02
5.536658971064814978e+04, 1.183152701999999579e+01, 2.640096310028682836e-01
5.536758951388888818e+04, 6.716440309999999414e+00, 4.066374725368264442e-02
5.536858962962962687e+04, 6.681306819999996094e+00, 3.991182878005587048e-02
5.538058960648148059e+04, 6.646559289999999898e+00, 4.057248767578631315e-02
5.538158951388888818e+04, 6.599975538000001585e+00, 3.947676623050380001e-02
5.538258966435184993e+04, 6.742953740000002583e+00, 4.165194129012179253e-02
5.538358957175925752e+04, 6.645916019999997815e+00, 3.904274514696906562e-02
5.538458958333333430e+04, 6.641488206000003558e+00, 3.960396385183273527e-02
5.551583870370370278e+04, 6.728470979999999102e+00, 6.381068700465379433e-03
5.551584062499999709e+04, 1.404803331999999827e+01, 1.594554639829581788e-02
5.551584021990740439e+04, 1.064839669000000377e+01, 1.111779433136874870e-02
5.551584019675925811e+04, 1.322336736000000634e+01, 1.434075553071463907e-02
5.551579422453703592e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551578784722222190e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551578534722221957e+04, 6.655988511999999524e+00, 1.641079571378820795e-02
5.551579516203703679e+04, 5.770460891999992015e+00, 1.577245439618283479e-02
5.551579732638888527e+04, 5.792555782000001763e+00, 1.560423832848666613e-02
5.551582179398147855e+04, 5.769629407999996573e+00, 6.435801984850443060e-03
5.551579846064814774e+04, 5.769052091999996357e+00, 1.967842606217898652e-02
5.551580546296296234e+04, 5.724187856000000352e+00, 1.806492076864572166e-02
5.551581027777777490e+04, 5.725476749999993231e+00, 1.876892932251172930e-02
5.551582052083333110e+04, 5.763712443999996715e+00, 1.863346263372973877e-02
5.551582408564814978e+04, 6.683447994000001557e+00, 2.425929004760445790e-02
5.551581812499999796e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551582159722222423e+04, 7.404510846000000868e+00, 3.622726398500741157e-02
5.551582347222221870e+04, 5.960124749999997640e+00, 1.298209605785454260e-02
5.551582741898148379e+04, 6.228511347999998726e+00, 2.295657109987151584e-02
5.551583288194444322e+04, 6.079641392000004529e+00, 2.057397441499495341e-02
5.551584438657407736e+04, 6.199558091999993081e+00, 1.236172290895027129e-02
5.551584241898148321e+04, 6.081310930000006110e+00, 1.218704480344200494e-02
5.551584230324073724e+04, 5.984730813999998844e+00, 1.165854007521715738e-02
5.551584489583333198e+04, 5.994961557999999080e+00, 1.206619764891757318e-02
5.551585084490740701e+04, 5.838219161999997908e+00, 1.143909001680028410e-02
5.551585056712962978e+04, 5.855926639999999850e+00, 1.142661920124028729e-02
5.551585064814814541e+04, 5.901163927999998116e+00, 1.140056175263688513e-02
5.551585622685185081e+04, 5.941176889999997712e+00, 1.178150255743404609e-02
5.551579934027777927e+04, 5.903358034000001808e+00, 1.183494320782361997e-02
5.551593011574073898e+04, 5.929835957999999962e+00, 1.200619608568723531e-02
5.551597542824073753e+04, 9.629753740000008833e-01, 9.161676407710855636e-04
5.551601879629629548e+04, 6.814789557999999303e+00, 8.495333847062283908e-03
5.551604079861110949e+04, 8.970325569999992865e+00, 1.205829227284617097e-02
5.551605891203703504e+04, 1.341492620000000180e+01, 1.868252105864589424e-02
5.551603880787036906e+04, 5.503651478000004538e+00, 1.045684656658772867e-02
5.551605339120370627e+04, 5.673265660000001986e+00, 9.317073078358772964e-03
5.551604260416666511e+04, 5.640237759999997991e+00, 4.394313565866127258e-02
5.551605270833333634e+04, 5.506493314000004524e+00, 1.041047286150200910e-02
5.551612115740740410e+04, 9.724936974000000234e+00, 1.971765045943477124e-02
5.551608631944444642e+04, 5.563237833999992610e+00, 7.025253409705067148e-03
5.551607371527778014e+04, 5.500993424000003351e+00, 9.222748504890361521e-03
5.551608024305555591e+04, 5.512951748000001650e+00, 1.035640918042212560e-02
5.551583979166666541e+04, 5.497683436000000867e+00, 8.627001558286677765e-03
5.551608839120370249e+04, 5.595620239999999690e+00, 1.081357746835947750e-02
5.551608142361111095e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551609491898147826e+04, 5.492609260000004490e+00, 1.015387692809281012e-02
5.551610936342592322e+04, 5.493296339999995226e+00, 8.595956607125337934e-03
5.551612005787037197e+04, 5.357320000000000526e+00, 8.332474765752280466e-03
5.551611883101851708e+04, 5.744478320000004246e+00, 1.143889164350584894e-02
5.551612577546296234e+04, 5.341288263999998343e+00, 9.452685301505933668e-03
5.551612717592592526e+04, 5.342989000000001099e+00, 8.393034582957767734e-03
5.551596630787036702e+04, 5.370836740000003218e+00, 8.402840952743807421e-03
5.551595685185184993e+04, 2.740127809999998387e+00, 3.467104345456393372e-02
5.551602229166666802e+04, 8.724168171999997057e+00, 1.010117231904190949e-02
5.551597792824073986e+04, 5.455809599999995818e+00, 9.834163794779466131e-03
5.551597717592592380e+04, 5.950628939999996092e+00, 1.153707370245898520e-02
5.551597668981481547e+04, 5.959202479999998303e+00, 1.149302805267109207e-02
5.551596849537036906e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551598483796296205e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551599152777777635e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551599722222222044e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551599879629629868e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551599839120370598e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551601417824073724e+04, 6.425753019999998372e+00, 1.517602655928141850e-02
5.551605787037037226e+04, 6.071737380000000961e+00, 5.035701522392315235e-03
5.551604150462963298e+04, 5.741050380000003450e+00, 1.761771226072510882e-02
5.551604759259259299e+04, 5.958518659999997524e+00, 7.549371016405492449e-03
5.551604424768518220e+04, 5.886337179999999947e+00, 1.039944365293937051e-02
5.551592458333333343e+04, 5.834359399999995865e+00, 1.548142120509205313e-02
5.551591582175925578e+04, 5.808932079999997278e+00, 3.427823331150561120e-02
5.551592631944444292e+04, 5.806095779999998818e+00, 8.542736437447927267e-03
5.551591361111111473e+04, 5.870730460000001649e+00, 1.112556605469181004e-01
5.551594123842592671e+04, 5.906335179999998353e+00, 8.831813421323579313e-03
5.551594570601851592e+04, 5.802939980000002329e+00, 7.444980512439769785e-03
5.551595396990740846e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551595224537036847e+04, 5.852347860000005397e+00, 8.091876983057412834e-03
5.551595822916666657e+04, 5.669549700000001025e+00, 2.763964888027753072e-02
5.551597949074074131e+04, 5.973398900000001177e+00, 6.605170612357250462e-03
5.551599475694444118e+04, 5.996788200000003677e+00, 7.861937118636275548e-03
5.551599664351851970e+04, 6.004804099999996758e+00, 6.800134499875860536e-03
5.551596077546296146e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551601346064815152e+04, 8.666275294000003626e+00, 1.028668389491102161e-02
5.551600341435184964e+04, 6.775655848000003978e+00, 1.352198450844155700e-02
5.551615447916666744e+04, 6.781616098000001536e+00, 1.507509247388630347e-02
5.551616774305555737e+04, 5.999387739999992419e+00, 6.805107469956364966e-03
5.551614379629629548e+04, 5.762717740000001143e+00, 1.614594760379617355e-02
5.551617737268518249e+04, 5.938189879999996812e+00, 6.737272473185736132e-03
5.551617728009259008e+04, 5.808996759999994097e+00, 6.440220668671154877e-03
5.551618086805555504e+04, 5.781417919999991106e+00, 5.798473892418888956e-03
5.551618160879629431e+04, 5.818640859999997694e+00, 6.484514392085239526e-03
5.551614045138889196e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551615607638889196e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551618599537036789e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551596979166667006e+04, 5.883858079999999546e+00, 5.587034386675867811e-03
5.551697547453703737e+04, 5.824085499999998028e+00, 5.685956585778549621e-03
5.551897269675925781e+04, 5.836568399999996437e+00, 5.807220546406990924e-03
5.552596320601851767e+04, 5.959575960000001338e+00, 7.078223060512207898e-03
5.552697252314814978e+04, 5.968498819999997096e+00, 5.568156265233601895e-03
5.552796225694444729e+04, 5.792615879999996942e+00, 7.386111605216485326e-03
5.552896238425926276e+04, 5.823680619999993979e+00, 6.782352541078137328e-03
5.553096672453703650e+04, 5.731990600000000491e+00, 6.527577997672299494e-03
5.553196340277777927e+04, 5.776625460000003542e+00, 6.518987878893246768e-03
5.553296614583333576e+04, 5.626369740000003894e+00, 7.142439239847645643e-03
5.553396359953703359e+04, 5.673811559999998089e+00, 7.228700363896976150e-03
5.553496438657407271e+04, 5.797214620000000096e+00, 7.401402647814303570e-03
5.553596093750000000e+04, 5.695651240000001891e+00, 8.611892920866070361e-03
5.553696465277778043e+04, 5.712875099999998874e+00, 7.377373361448955405e-03
5.553796363425925665e+04, 5.750305760000002486e+00, 6.622310776614452610e-03
5.553896340277777927e+04, 5.914929799999994131e+00, 9.932863545940215019e-03
5.553996489583333459e+04, 5.791130739999996280e+00, 8.637069808736038898e-03
5.554096415509259532e+04, 5.773635419999998852e+00, 6.658916156225444874e-03
5.554199631944444263e+04, 5.642267859999999580e+00, 6.807908942699524013e-03
5.554299175925926102e+04, 5.692523900000003856e+00, 6.852022476281918566e-03
5.554396480324074219e+04, 5.619067119999996862e+00, 6.683118364257455840e-03
5.554496471064814978e+04, 5.596733280000005806e+00, 6.430606113924462047e-03
5.554596166666666977e+04, 5.618172440000000378e+00, 7.865035957214650680e-03
5.554696524305555795e+04, 5.608971100000004206e+00, 8.074924436862586721e-03
5.555696275462963240e+04, 5.654296339999996590e+00, 8.190909886855937336e-03
5.555796146990740817e+04, 5.552810839999992254e+00, 8.044356849027633691e-03
5.555896158564814687e+04, 5.645385420000004650e+00, 7.628301330142039233e-03
5.555996143518518511e+04, 5.560669960000001133e+00, 1.003040142440556753e-02
5.556197068287037109e+04, 5.598576840000004218e+00, 5.123900541316494042e-03
5.556296144675926189e+04, 5.531708919999998919e+00, 6.778413703835193746e-03
5.556396152777777752e+04, 5.479134140000001096e+00, 7.679858639638845706e-03
5.556496288194444787e+04, 5.566460760000004449e+00, 9.139014236322337559e-03
5.556596689814814454e+04, 5.618285080000002374e+00, 7.544781257813589458e-03
5.556696126157407707e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.556796515046296554e+04, 5.629951880000003683e+00, 8.045403951637886131e-03
5.556896375000000262e+04, 5.530054819999997484e+00, 7.667858745082058169e-03
5.556996295138888672e+04, 5.402928659999997052e+00, 8.092331873537438047e-03
5.557096136574073898e+04, 5.467940900000000326e+00, 1.208654485602471407e-02
5.557196290509259416e+04, 5.431423319999999499e+00, 8.089128711336813354e-03
5.557296445601851883e+04, 5.480876199999999976e+00, 8.019147542626094138e-03
5.557396162037036993e+04, 5.471160400000001367e+00, 4.559131268092866257e-02
5.557496475694444234e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.557596153935185430e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.557696410879629548e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.557896216435185488e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
